alertID,Rule Description,Source IP,MITRE ATT&CK Technique,Rule ID,Fired Times,Severity Level,Timestamp
4874,PAM: User login failed.,170.64.173.245,Password Guessing,5503,130,5,01-04-2011 12:06
4875,sshd: Attempt to login using a non-existent user,81.192.46.38,"Password Guessing,SSH",5710,392,5,01-04-2011 12:17
4876,PAM: User login failed.,104.225.217.122,Password Guessing,5503,733,5,Apr 11 13:41:03
4877,PAM: User login failed.,104.225.217.122,Password Guessing,5503,1123,5,Apr 11 13:50:02
4878,PAM: User login failed.,104.225.217.122,Password Guessing,5503,1253,5,Apr 11 13:53:02
4879,PAM: User login failed.,104.225.217.122,Password Guessing,5503,153,5,Apr 11 15:10:02
4880,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,538,5,Apr 11 16:16:02
4881,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,324,5,Apr 11 16:10:02
4882,PAM: User login failed.,81.30.162.18,Password Guessing,5503,210,5,01-04-2011 12:12
4883,syslog: User missed the password more than one time,180.101.88.229,Brute Force,2502,10,10,Apr 11 14:01:53
4884,sshd: Attempt to login using a non-existent user,170.64.161.109,"Password Guessing,SSH",5710,1487,5,Apr 11 14:30:38
4885,PAM: User login failed.,170.64.161.109,Password Guessing,5503,1060,5,Apr 11 13:48:24
4886,sshd: Attempt to login using a non-existent user,175.123.253.229,"Password Guessing,SSH",5710,815,5,01-04-2011 11:51
4887,PAM: User login failed.,104.225.217.122,Password Guessing,5503,265,5,Apr 11 15:17:02
4888,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,287,5,Apr 11 16:35:04
4889,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,362,5,Apr 11 16:11:02
4890,PAM: User login failed.,179.43.180.106,Password Guessing,5503,832,5,Apr 11 15:51:35
4891,sshd: brute force trying to get access to the system. Authentication failed.,180.101.88.229,Brute Force,5763,9,10,01-04-2011 12:16
4892,sshd: Attempt to login using a non-existent user,202.185.181.42,"Password Guessing,SSH",5710,428,5,Apr 11 16:13:01
4893,PAM: User login failed.,170.64.161.109,Password Guessing,5503,635,5,Apr 11 13:38:10
4894,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1481,5,Apr 11 14:30:05
4895,PAM: User login failed.,104.225.217.122,Password Guessing,5503,1302,5,Apr 11 14:59:02
4896,PAM: User login failed.,104.225.217.122,Password Guessing,5503,1025,5,Apr 11 14:40:02
4897,PAM: User login failed.,104.225.217.122,Password Guessing,5503,1267,5,Apr 11 14:57:01
4898,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1566,5,Apr 11 13:44:04
4899,PAM: User login failed.,104.225.217.122,Password Guessing,5503,862,5,Apr 11 15:53:02
4900,sshd: Attempt to login using a non-existent user,43.134.46.239,"Password Guessing,SSH",5710,975,5,01-04-2011 11:59
4901,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,54,5,Apr 11 16:14:04
4902,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1918,5,Apr 11 13:49:02
4903,sshd: Attempt to login using a non-existent user,208.81.201.3,"Password Guessing,SSH",5710,80,5,01-04-2011 12:03
4904,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,594,5,Apr 11 16:18:01
4905,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,924,5,Apr 11 13:35:03
4906,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,94,5,Apr 11 13:27:03
4907,PAM: User login failed.,104.225.217.122,Password Guessing,5503,535,5,Apr 11 14:15:02
4908,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1157,5,Apr 11 13:38:05
4909,sshd: Attempt to login using a non-existent user,152.136.182.163,"Password Guessing,SSH",5710,1539,5,Apr 11 13:43:52
4910,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,2309,5,Apr 11 14:59:05
4911,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,76,5,Apr 11 16:20:02
4912,sshd: Attempt to login using a non-existent user,85.209.11.27,"Password Guessing,SSH",5710,1808,5,Apr 11 14:41:25
4913,PAM: User login failed.,170.64.196.141,Password Guessing,5503,452,5,01-04-2011 12:40
4914,PAM: User login failed.,104.225.217.122,Password Guessing,5503,767,5,Apr 11 15:47:02
4915,PAM: User login failed.,175.123.253.229,Password Guessing,5503,86,5,01-04-2011 12:04
4916,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,96,5,Apr 11 14:20:01
4917,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,159,5,Apr 11 13:43:05
4918,syslog: User missed the password more than one time,180.101.88.229,Brute Force,2502,50,10,01-04-2011 11:29
4919,PAM: User login failed.,179.43.180.106,Password Guessing,5503,833,5,Apr 11 15:51:39
4920,PAM: User login failed.,170.64.161.109,Password Guessing,5503,786,5,Apr 11 13:42:17
4921,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,59,5,Apr 11 13:04:01
4922,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,452,5,Apr 11 14:58:03
4923,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,55,5,Apr 11 14:10:05
4924,syslog: User missed the password more than one time,180.101.88.229,Brute Force,2502,19,10,01-04-2011 11:10
4925,PAM: User login failed.,104.225.217.122,Password Guessing,5503,721,5,Apr 11 15:45:02
4926,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,279,5,Apr 11 16:08:04
4927,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1586,5,Apr 11 16:43:04
4928,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1860,5,Apr 11 13:48:04
4929,PAM: Login session opened.,Unknown,Valid Accounts,5501,29,3,Apr 11 15:28:01
4930,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,157,5,Apr 11 14:34:01
4931,PAM: User login failed.,104.225.217.122,Password Guessing,5503,622,5,Apr 11 15:38:01
4932,PAM: User login failed.,104.225.217.122,Password Guessing,5503,416,5,Apr 11 15:27:02
4933,New dpkg (Debian Package) installed.,Unknown,,2902,20,7,Unknown
4934,sshd: Attempt to login using a non-existent user,110.40.153.96,"Password Guessing,SSH",5710,356,5,Apr 11 16:11:00
4935,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,2221,5,Apr 11 16:55:02
4936,PAM: User login failed.,104.225.217.122,Password Guessing,5503,64,5,Apr 11 13:06:01
4937,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,583,5,01-04-2011 11:55
4938,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1564,5,Apr 11 13:44:04
4939,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,704,5,Apr 11 15:23:04
4940,sshd: Attempt to login using a non-existent user,124.156.211.11,"Password Guessing,SSH",5710,891,5,01-04-2011 11:54
4941,sshd: Attempt to login using a non-existent user,194.113.236.217,"Password Guessing,SSH",5710,230,5,01-04-2011 12:09
4942,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1680,5,Apr 11 15:58:02
4943,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,494,5,Apr 11 13:21:01
4944,PAM: User login failed.,104.225.217.122,Password Guessing,5503,122,5,Apr 11 15:08:02
4945,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1709,5,Apr 11 15:59:02
4946,PAM: User login failed.,104.225.217.122,Password Guessing,5503,475,5,Apr 11 13:33:02
4947,sshd: Attempt to login using a non-existent user,43.153.43.196,"Password Guessing,SSH",5710,18,5,01-04-2011 11:01
4948,PAM: User login failed.,170.64.161.109,Password Guessing,5503,656,5,Apr 11 14:19:48
4949,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1246,5,Apr 11 15:42:01
4950,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,116,5,Apr 11 13:33:02
4951,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,275,5,Apr 11 15:09:02
4952,PAM: Multiple failed logins in a small period of time.,104.225.217.122,Brute Force,5551,89,10,Apr 11 14:39:02
4953,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1024,5,Apr 11 15:34:02
4954,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,47,5,Apr 11 16:01:05
4955,PAM: Multiple failed logins in a small period of time.,104.225.217.122,Brute Force,5551,87,10,Apr 11 14:38:02
4956,PAM: User login failed.,104.225.217.122,Password Guessing,5503,663,5,Apr 11 13:39:02
4957,PAM: User login failed.,104.225.217.122,Password Guessing,5503,789,5,Apr 11 16:39:02
4958,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1862,5,Apr 11 13:48:04
4959,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,273,5,Apr 11 16:08:04
4960,sshd: authentication failed.,170.64.161.109,"Password Guessing,SSH",5760,319,5,Apr 11 14:29:26
4961,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,292,5,Apr 11 13:13:02
4962,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1208,5,Apr 11 13:39:02
4963,PAM: Login session closed.,Unknown,,5502,24,3,Apr 11 13:23:04
4964,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,508,5,01-04-2011 12:55
4965,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,670,5,Apr 11 16:20:01
4966,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,223,5,01-04-2011 11:22
4967,PAM: User login failed.,104.225.217.122,Password Guessing,5503,38,5,Apr 11 16:02:02
4968,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,917,5,Apr 11 16:27:04
4969,sshd: Attempt to login using a non-existent user,124.156.211.11,"Password Guessing,SSH",5710,814,5,01-04-2011 11:51
4970,PAM: User login failed.,136.228.161.67,Password Guessing,5503,653,5,01-04-2011 11:50
4971,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,511,5,01-04-2011 12:56
4972,sshd: Attempt to login using a non-existent user,139.186.181.185,"Password Guessing,SSH",5710,488,5,01-04-2011 12:24
4973,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1101,5,Apr 11 15:36:04
4974,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1059,5,Apr 11 16:31:04
4975,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,670,5,Apr 11 15:22:03
4976,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1243,5,Apr 11 15:41:05
4977,sshd: authentication failed.,124.221.245.149,"Password Guessing,SSH",5760,388,5,Apr 11 13:49:48
4978,PAM: User login failed.,104.225.217.122,Password Guessing,5503,594,5,Apr 11 14:17:02
4979,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,14,5,Apr 11 14:00:02
4980,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1706,5,Apr 11 16:45:05
4981,PAM: Multiple failed logins in a small period of time.,104.225.217.122,Brute Force,5551,105,10,Apr 11 15:59:02
4982,PAM: User login failed.,104.225.217.122,Password Guessing,5503,1201,5,Apr 11 14:52:02
4983,PAM: Login session closed.,Unknown,,5502,28,3,Apr 11 15:26:04
4984,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,376,5,Apr 11 13:16:02
4985,PAM: User login failed.,170.64.173.245,Password Guessing,5503,746,5,01-04-2011 11:55
4986,PAM: User login failed.,104.225.217.122,Password Guessing,5503,488,5,Apr 11 15:30:02
4987,syslog: User missed the password more than one time,180.101.88.229,Brute Force,2502,22,10,Apr 11 13:12:15
4988,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1531,5,Apr 11 14:32:03
4989,sshd: Attempt to login using a non-existent user,170.64.173.245,"Password Guessing,SSH",5710,86,5,01-04-2011 11:06
4990,Host-based anomaly detection event (rootcheck).,Unknown,,510,27,7,Unknown
4991,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,261,5,Apr 11 15:50:07
4992,PAM: User login failed.,180.101.88.229,Password Guessing,5503,100,5,01-04-2011 11:09
4993,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1719,5,Apr 11 14:38:04
4994,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,453,5,Apr 11 15:15:02
4995,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,204,5,Apr 11 13:09:04
4996,sshd: Attempt to login using a non-existent user,1.117.73.36,"Password Guessing,SSH",5710,1109,5,Apr 11 13:37:31
4997,PAM: User login failed.,104.225.217.122,Password Guessing,5503,1227,5,Apr 11 14:54:02
4998,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1842,5,Apr 11 13:48:02
4999,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1218,5,Apr 11 13:39:05
5000,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,105,5,Apr 11 13:30:04
5001,sshd: Attempt to login using a non-existent user,1.117.73.36,"Password Guessing,SSH",5710,1022,5,Apr 11 14:16:39
5002,PAM: User login failed.,104.225.217.122,Password Guessing,5503,669,5,Apr 11 14:20:02
5003,Successful sudo to ROOT executed.,Unknown,Sudo and Sudo Caching,5402,23,3,Apr 11 16:23:01
5004,PAM: User login failed.,104.225.217.122,Password Guessing,5503,166,5,Apr 11 15:11:02
5005,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,337,5,01-04-2011 12:38
5006,PAM: Login session opened.,Unknown,Valid Accounts,5501,15,3,Apr 11 15:14:01
5007,syslog: User missed the password more than one time,180.101.88.229,Brute Force,2502,26,10,01-04-2011 11:16
5008,PAM: Login session closed.,Unknown,,5502,54,3,Apr 11 14:53:04
5009,PAM: User login failed.,104.225.217.122,Password Guessing,5503,726,5,Apr 11 13:41:03
5010,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1575,5,Apr 11 16:43:02
5011,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,2006,5,Apr 11 13:50:04
5012,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,480,5,Apr 11 16:14:04
5013,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,2219,5,Apr 11 13:53:02
5014,PAM: User login failed.,104.225.217.122,Password Guessing,5503,709,5,Apr 11 15:44:02
5015,PAM: User login failed.,104.225.217.122,Password Guessing,5503,554,5,Apr 11 13:36:02
5016,PAM: User login failed.,104.225.217.122,Password Guessing,5503,440,5,Apr 11 13:31:02
5017,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,49,5,Apr 11 15:13:02
5018,syslog: User missed the password more than one time,180.101.88.229,Brute Force,2502,56,10,Apr 11 14:25:40
5019,PAM: Login session opened.,Unknown,Valid Accounts,5501,40,3,Apr 11 16:40:01
5020,PAM: User login failed.,104.225.217.122,Password Guessing,5503,665,5,Apr 11 15:41:02
5021,PAM: User login failed.,104.225.217.122,Password Guessing,5503,249,5,Apr 11 16:13:02
5022,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,345,5,Apr 11 15:11:04
5023,PAM: User login failed.,104.225.217.122,Password Guessing,5503,644,5,Apr 11 16:32:02
5024,PAM: User login failed.,104.225.217.122,Password Guessing,5503,486,5,Apr 11 15:30:02
5025,PAM: User login failed.,104.225.217.122,Password Guessing,5503,340,5,Apr 11 15:22:01
5026,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,505,5,Apr 11 13:21:03
5027,sshd: Attempt to login using a non-existent user,194.113.236.217,"Password Guessing,SSH",5710,965,5,01-04-2011 11:58
5028,sshd: authentication failed.,39.100.241.126,"Password Guessing,SSH",5760,440,5,01-04-2011 12:50
5029,PAM: User login failed.,104.225.217.122,Password Guessing,5503,281,5,Apr 11 13:21:02
5030,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,82,5,Apr 11 13:24:02
5031,PAM: Multiple failed logins in a small period of time.,170.64.161.109,Brute Force,5551,2,10,Apr 11 14:00:49
5032,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1777,5,Apr 11 14:40:04
5033,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,44,5,Apr 11 14:08:02
5034,PAM: User login failed.,104.225.217.122,Password Guessing,5503,538,5,Apr 11 15:33:01
5035,PAM: User login failed.,180.101.88.229,Password Guessing,5503,295,5,01-04-2011 11:21
5036,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,2032,5,Apr 11 16:51:04
5037,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,2127,5,Apr 11 16:53:04
